country,day,flag_tsunami,id,location_name,month,region_code,Regions,state,year,Damage ($ Millions),damage_description,deaths_description,eq_mag_mb,eq_mag_mfa,eq_mag_ml,eq_mag_ms,eq_mag_mw,eq_mag_unk,focal_depth,hour,houses_damaged,houses_damaged_description,houses_destroyed_description,injuries_description,Intensity,latitude,longitude,Magnitude,minute,missing_description,Number of deaths,Number of Houses Destroyed,Number of Injuries,Number of Missing Persons,second,total_damage_description,total_damage_millions_dollars,total_deaths,total_deaths_description,total_houses_damaged,total_houses_damaged_description,total_houses_destroyed,total_houses_destroyed_description,total_injuries,total_injuries_description,total_missing,total_missing_description
IRAN,5,N,3542,IRAN:  ALBORZ,3,Middle East ,Middle East,0,1935,0,0,2,,0,0,0,0,6,0,10,0,0,0,0,0,36.3,53.3,6,27,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,11,N,3544,"IRAN:  KEVSUT, ALBORZ, SARI",4,Middle East ,Middle East,0,1935,0,3,3,0,0,0,0,0,6.3,14,23,0,0,0,0,9,36.3,53.5,6.3,15,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,30,N,3575,"IRAN:  ABIZ, SARBISHEH",6,Middle East ,Middle East,0,1936,0,2,1,0,0,0,0,0,6.2,0,19,0,0,0,0,0,33,60,6.2,26,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,16,N,3675,IRAN:  MOHAMMADABAD,2,Middle East ,Middle East,0,1941,0,3,3,0,0,0,0,0,6.3,0,16,0,0,0,0,0,33.5,58.6,6.3,38,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,5,N,3778,IRAN:  GORGAN,4,Middle East ,Middle East,0,1944,0,2,1,0,0,0,0,0,4.8,7,0,0,0,0,0,8,36.8,54.5,4.8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,11,N,3803,"IRAN:  GARMSAR,KERAND,BANKUH",5,Middle East ,Middle East,0,1945,0,3,1,0,0,0,0,0,0,0,20,0,0,0,0,0,35.2,52.1,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,10,N,3817,IRAN:  GIV (SE BIRJAND),2,Middle East ,Middle East,0,1946,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,32.5,59.1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,12,N,3821,IRAN:  KAZERUN,3,Middle East ,Middle East,0,1946,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,29.4,51.4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,10,N,3854,IRAN:  SHIRVAN,7,Middle East ,Middle East,0,1947,0,2,0,0,0,0,0,0,4.1,9,15,0,0,0,0,7,37.5,57.8,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,23,N,3863,IRAN:  DUSTABAD,9,Middle East ,Middle East,0,1947,0,3,3,0,0,0,0,0,6.9,0,12,0,0,0,0,0,33.4,58.7,6.9,28,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,24,N,3902,"IRAN:  MAKHL-E-NAKHODA,BANDAR ABBAS,BAZAAR",4,Middle East ,Middle East,0,1949,0,3,0,6.1,0,0,6.3,0,0,100,4,0,0,0,0,0,27.28,56.46,6.3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,19,N,3931,IRAN: BUSHIRE,1,Middle East ,Middle East,0,1950,0,3,1,0,0,0,0,0,0,0,17,0,0,0,0,0,27.3,53.2,0,27,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,15,N,4010,IRAN:  GODER,1,Middle East ,Middle East,0,1953,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,28.5,52.3,0,56,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,12,N,4013,IRAN:  TORUD,2,Middle East ,Middle East,0,1953,0,0,3,0,0,0,0,0,6.4,0,8,0,0,0,0,0,35.4,55.1,6.4,15,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,0,N,4019,"IRAN:  KHAN-E-ZENYAN,KHATIRI",4,Middle East ,Middle East,0,1953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,20,N,4051,"IRAN:  TONBAK,KANGAN,SABAKHI,AKHTAR",8,Middle East ,Middle East,0,1954,0,3,1,0,0,0,0,0,5,0,15,0,0,0,0,0,27.5,52,5,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,31,N,4107,IRAN:  BASTAK,10,Middle East ,Middle East,0,1956,0,4,3,0,0,0,0,0,6.8,0,14,0,0,0,0,0,27.2,54.4,6.8,3,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,23,N,4122,IRAN:  KACHU MESQAL,4,Middle East ,Middle East,0,1957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,52.5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,2,N,4137,"IRAN:  HAZANDERAN, ABEGARM",7,Middle East ,Middle East,0,1957,0,3,4,0,0,0,0,0,6.6,14,0,0,0,0,0,9,36.1,52.7,6.6,42,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,5,N,4142,IRAN:  JAHROM,9,Middle East ,Middle East,0,1957,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,53.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,13,N,4150,IRAN:  FARSINAJ,12,Middle East ,Middle East,0,1957,0,3,4,0,0,0,0,0,7.1,0,1,0,0,0,0,0,34.3,47.8,7.1,45,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,16,N,4159,IRAN,1,Middle East ,Middle East,0,1958,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,36.5,53,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,16,N,4172,IRAN:  FIRUZABAD,8,Middle East ,Middle East,0,1958,0,3,3,0,0,0,0,0,6.7,20,19,0,0,0,0,0,34.4,47.9,6.7,13,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,21,N,4176,IRAN,9,Middle East ,Middle East,0,1958,0,3,1,0,0,0,0,0,0,0,16,0,0,0,0,0,36,49,0,18,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,24,N,4220,IRAN:  LAR,4,Middle East ,Middle East,0,1960,20,3,3,0,0,0,0,0,6,0,12,0,0,0,0,0,28,54.5,6,14,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,11,N,4246,"IRAN:  DEHKUYEH,KHANEH,LAR,SHAGHEB,NOKHRIZ,BIGHU",6,Middle East ,Middle East,0,1961,0,3,2,0,0,0,0,0,6.6,37,5,0,0,0,0,0,27.9,54.6,6.6,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,27,N,4247,IRAN,6,Middle East ,Middle East,0,1961,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,49.4,0,49,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,14,N,4253,IRAN,10,Middle East ,Middle East,0,1961,0,2,1,0,0,0,0,0,0,33,7,0,0,0,0,0,33.6,48.1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,1,N,4260,IRAN:  MUSSAVIEH,4,Middle East ,Middle East,0,1962,0,2,1,0,0,0,0,0,0,33,0,0,0,0,0,7,33.6,59,0,45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,5,N,4279,"IRAN:  TORBAT HEYDARIYEH, AKHMEDABAD",10,Middle East ,Middle East,0,1962,0,2,1,0,0,0,0,0,5,8,20,0,0,0,0,8,35.1,58.7,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,6,N,4281,"IRAN:  GAHKOM,GOLRUIYEH,PATKUIYEH,LAIGAZAN,GANJ",11,Middle East ,Middle East,0,1962,0,2,0,0,0,0,0,0,5.5,40,0,0,0,0,0,0,28.1,55.6,5.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,31,N,4282,"IRAN:  KHENDODZHAN, DAKHNE-UDZHAK",1,Middle East ,Middle East,0,1963,0,2,1,0,0,0,0,0,4.5,3,2,0,0,0,0,9,36.9,57.8,4.5,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,24,N,4287,IRAN:  KARKHANEH,3,Middle East ,Middle East,0,1963,0,3,2,0,0,0,0,0,7.2,40,12,0,0,0,0,0,34.4,47.9,7.2,44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,30,N,4294,IRAN:  W,6,Middle East ,Middle East,0,1963,0,2,0,,0,0,0,0,5.1,38,7,0,0,0,0,0,33.2,49.2,5.1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,29,N,4299,"IRAN:  GAHKOM,LAIGAZAN,PATKUIYEH,GOLRUIYEH,GANJ",7,Middle East ,Middle East,0,1963,0,2,1,0,0,0,0,0,5.2,46,6,0,0,0,0,0,28.2,55.7,5.2,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,27,N,4332,IRAN:  S,12,Middle East ,Middle East,0,1964,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,10,N,4340,IRAN:  NW,2,Middle East ,Middle East,0,1965,0,3,1,0,0,0,0,0,5.1,52,16,0,0,0,0,0,37.6,47.1,5.1,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,21,N,4354,"IRAN:  HADJIABAD, SARKHUN, SARCHAHAN",6,Middle East ,Middle East,0,1965,0,3,0,0,0,0,0,0,6,40,0,0,0,0,0,0,28.1,55.9,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,2,N,4436,"IRAN:  SIYAH,CHESHMEH,ZAVIEH,TAKHT-E-RAVAN-E-SOFLA",5,Middle East ,Middle East,0,1968,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,6,39.3,44.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,23,N,4446,"IRAN:  GHALEGH SEYED,KHESHT,KONAR TAKHTEH",6,Middle East ,Middle East,0,1968,0,3,0,0,0,0,0,0,5.3,32,9,0,0,0,0,0,29.8,51.2,5.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,4,N,4462,IRAN,9,Middle East ,Middle East,0,1968,0,3,0,0,0,0,0,0,5.4,15,23,0,0,0,0,0,33.9,58.2,5.4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,3,N,4471,IRAN:  NE KHURASAN PROVINCE,1,Middle East ,Middle East,0,1969,0,2,1,0,0,0,0,0,5.6,11,3,0,0,0,0,8,37.1,57.9,5.6,16,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,14,N,4559,"IRAN:  JAILAN,BOKRAN,HOSSEINABAD,SHARIFABAD",2,Middle East ,Middle East,0,1971,0,2,1,5.2,0,0,5.3,0,0,39,16,0,0,0,0,0,36.6,55.6,5.3,27,0,1,0,0,0,36.1,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,6,N,4560,"IRAN:  DASHT-E-ARJAN,KHAN-E-ZENYAN,SHIRAZ",4,Middle East ,Middle East,0,1971,0,3,0,5.2,0,0,5.1,0,0,10,6,0,0,0,0,0,29.8,51.9,5.1,49,0,0,0,0,0,52.9,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,12,N,4561,"IRAN:  TAZARJ,BARGHANY,MADANUIYEH,BARAFTAB,DARAGAH",4,Middle East ,Middle East,0,1971,0,3,1,6,0,0,5.9,0,6,44,19,0,0,0,0,0,28.3,55.6,5.9,3,0,1,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,9,N,4579,IRAN:  BABOL-KENAR,8,Middle East ,Middle East,0,1971,0,2,1,5.2,0,0,5.3,0,5.3,27,2,0,0,0,0,0,36.3,52.7,5.3,54,0,1,0,0,0,36.7,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,26,N,4581,IRAN:  BABA KELU,8,Middle East ,Middle East,0,1971,0,3,0,4.8,0,0,0,0,4.8,45,6,0,0,0,0,0,30,50.7,4.8,55,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,10,N,4594,"IRAN:  DEH KOHNEH,SA'DABAD,BORAZJAN",2,Middle East ,Middle East,0,1972,0,3,0,4.5,0,0,0,0,4.5,21,6,0,0,0,0,0,29.7,50.9,4.5,49,0,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,2,N,4608,"IRAN:  MISHAN-E-MARKAZI,TALKHAB,MISHAN SOFLA",7,Middle East ,Middle East,0,1972,0,2,0,5.4,0,0,5.3,0,5.4,31,12,0,0,0,0,0,30.1,50.8,5.3,56,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,24,N,4627,"IRAN:  KHABIS,HENGAM ISLAND",2,Middle East ,Middle East,0,1973,0,3,0,5.2,0,0,0,0,5.2,27,0,0,0,0,0,0,28.58,52.62,5.2,2,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,11,N,4648,"IRAN:  QESHLAGH,DEH BID",11,Middle East ,Middle East,0,1973,0,3,1,0,0,0,5.5,0,5.5,11,7,0,0,0,0,0,30.57,52.89,5.5,14,0,1,0,0,0,51.5,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,2,N,4670,"IRAN:  SARCHAHAN,SAADATABAD,GAHKOM,SIRUIYEH",12,Middle East ,Middle East,0,1974,0,2,0,5.4,0,0,0,0,0,36,9,0,0,0,0,0,28,55.8,5.4,5,0,0,0,0,0,44.2,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,7,N,4684,"IRAN:  SARKHUN,QALEH QAZI,QADHAD,NONG-E-BALA",3,Middle East ,Middle East,0,1975,0,2,1,0,0,0,6.1,0,6.1,27,7,0,0,0,0,0,27.5,56.26,6.1,4,0,7,0,0,0,42.6,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,21,N,4701,"IRAN:  SARPIR,DORAHAN,DEH BAGH",9,Middle East ,Middle East,0,1975,0,3,1,5.2,0,0,5,0,0,33,14,0,0,0,0,7,31.599,51.037,5,16,0,2,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,7,N,4748,IRAN:  KHORASAN PROVINCE,11,Middle East ,Middle East,0,1976,0,3,1,5.6,0,0,6.2,0,6.2,13,4,0,0,0,0,8,33.8,59.15,6.2,0,0,17,0,0,0,51.6,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,27,N,4757,"IRAN:  SADAL,DALAK DASHI,AB-E-GARM,SIAH CHESHMEH",12,Middle East ,Middle East,0,1976,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,28,N,4776,"IRAN:  SIAH CHESHMEH,MUKHUR,ZOLUL,DALIK DASHI",5,Middle East ,Middle East,0,1977,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,9,N,4782,IRAN:  GORGAN,11,Middle East ,Middle East,0,1977,0,2,0,4.9,0,0,0,0,5,33,11,0,0,0,0,0,36.73,55.04,4.9,20,0,0,0,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,30,N,5160,"IRAN:  DEH DASHT, BAHBAHAN",3,Middle East ,Middle East,0,1988,0,2,0,5.4,0,0,5.7,0,0,33,2,0,0,0,0,0,30.89,50.194,5.7,12,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,11,N,5166,"IRAN:  S, MAMASANI, BUSHEHR, NURABAD",8,Middle East ,Middle East,0,1988,0,2,1,5.7,0,0,6.1,0,0,33,16,0,0,0,0,0,29.974,51.679,6.1,4,0,1,0,0,0,45.6,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,3,N,5195,"IRAN:  SW, SHIRAZ, MAMASANI",5,Middle East ,Middle East,0,1989,0,3,0,5.1,0,0,0,0,0,33,9,0,0,0,0,0,29.964,51.655,5.1,13,0,0,0,0,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,1,N,5212,IRAN:  DEH BORZORG-E SISAKHT,10,Middle East ,Middle East,0,1989,0,2,0,5.2,0,0,4.7,0,0,42,2,0,0,0,0,0,30.96,51.421,4.7,59,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,27,N,5347,IRAN:  NEHBANDAN,1,Middle East ,Middle East,0,1993,0,1,0,5.1,0,0,0,0,0,33,10,0,0,0,0,0,32.104,60.088,5.1,27,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,26,N,5352,IRAN:  BOVIR AHMADI VA KOHKILUYEH,3,Middle East ,Middle East,0,1993,0,2,0,5.1,0,0,4.8,5.1,0,30,22,0,0,0,0,0,30.692,50.886,5.1,52,0,0,0,0,0,46.9,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,22,N,5355,IRAN:  BOVIR AHMADI VA KOHKILUYEH,6,Middle East ,Middle East,0,1993,0,0,1,5.5,0,0,4.8,5.4,0,33,16,0,0,0,0,0,30.149,50.814,5.4,32,0,24,0,0,0,43.7,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,13,N,5508,IRAN:  SOUTHERN:  BIGHERD-KHONJ,11,Middle East ,Middle East,0,1998,0,2,1,5.3,0,0,5.1,5.4,0,33,13,850,3,0,3,0,27.791,53.608,5.4,1,0,5,0,105,0,10.5,0,0,5,1,850,3,0,2,105,3,0,0
IRAN,7,N,5804,IRAN:  GOLESTAN,10,Middle East ,Middle East,0,2004,0,0,0,,0,0,5.4,5.6,0,35,21,0,0,0,2,0,37.125,54.477,5.6,46,0,0,0,60,0,20.3,0,0,0,0,0,0,0,0,60,2,0,0
IRAN,10,N,5836,IRAN:  GORGAN,1,Middle East ,Middle East,0,2005,0,0,0,5.3,0,0,5.1,5.4,0,32,18,0,0,0,3,0,37.103,54.574,5.4,47,0,0,0,110,0,30.1,0,0,0,0,0,0,0,0,110,3,0,0
IRAN,25,N,7616,"IRAN:  HADJI ABAD, ORZUIYEH",8,Middle East ,Middle East,0,2007,0,0,0,5,0,4.5,0,0,0,10,4,0,0,0,1,0,28.154,56.652,5,24,0,0,0,4,0,21.9,0,0,0,0,0,0,0,0,4,1,0,0
IRAN,20,N,10288,IRAN:  ALBORZ,12,Middle East ,Middle East,0,2017,0,0,1,4.9,0,0,0,0,0,10,19,0,0,0,3,0,35.654,50.949,4.9,57,0,2,0,115,0,37,0,0,2,1,0,0,0,0,115,3,0,0
IRAN,27,N,10289,"IRAN: ALBORZ, TEHRAN",12,Middle East ,Middle East,0,2017,0,0,1,4,0,0,0,0,0,10,21,0,0,0,2,0,35.692,50.9,4,24,0,1,0,57,0,33,0,0,1,1,0,0,0,0,57,2,0,0
IRAN,6,N,10290,IRAN:  KERMANSHAH,1,Middle East ,Middle East,0,2018,0,0,0,0,0,0,0,5,0,10,15,0,0,0,2,0,34.649,45.799,5,22,0,0,0,51,0,9,0,0,0,0,0,0,0,0,51,2,0,0
IRAN,1,N,10322,IRAN:  KERMANSHAH,4,Middle East ,Middle East,0,2018,0,0,0,5.3,0,0,0,0,0,10,8,0,0,0,2,0,34.456,45.764,5.3,35,0,0,0,54,0,27,0,0,0,0,0,0,0,0,54,2,0,0
IRAN,7,N,10491,"IRAN:  TEHRAN, DAMAVAND",5,Middle East ,Middle East,0,2020,0,0,1,4.6,0,0,0,0,0,10,20,0,0,0,1,0,35.725,52.044,4.6,18,0,2,0,22,0,22,0,0,2,1,0,0,0,0,22,1,0,0
PERU,18,N,3184,PERU,12,South America,South America,0,1921,0,0,0,0,0,0,0,0,7.6,650,15,0,0,0,0,0,-2.5,-71,7.6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,17,N,3187,PERU,1,South America,South America,0,1922,0,0,0,0,0,0,7.6,0,0,650,3,0,0,0,0,0,-2.5,-71,7.6,50,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
PERU,27,Y,6077,PERU:  ESQUILAYA,4,South America,South America,0,1928,0,0,0,0,0,0,6.8,0,0,0,20,0,0,0,0,5,-13,-69.5,6.8,34,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
PERU,14,N,3367,"PERU:  CHACAHPOYAS,HUANCABAMBA,CAJAMARCA,PINPINCOS",5,South America,South America,0,1928,8,3,1,0,0,0,0,0,7.3,0,22,0,0,0,0,10,-5,-78,7.3,12,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,18,Y,6080,PERU,7,South America,South America,0,1928,0,0,0,0,0,0,7,0,0,70,19,0,0,0,0,6,-5.5,-79,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,20,N,3483,PERU,1,South America,South America,0,1932,0,0,0,0,0,0,0,0,6.8,100,2,0,0,0,0,9,-12,-77.5,6.8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,24,N,3605,"PERU:  HUANCABAMBA,OXAPAMPA,EL PROGRESO,SAN DAVID",12,South America,South America,0,1937,0,2,1,0,0,0,0,0,6.2,10,6,0,0,0,0,10,-10.5,-76.5,6.2,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,24,N,3644,PERU:  POMACANCHI,6,South America,South America,0,1939,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,-12.5,-72,0,22,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,31,N,3733,"PERU:  YANACOA, PAMPAMARCA",1,South America,South America,0,1943,0,1,2,0,0,0,5,0,0,0,5,0,0,0,3,0,-14.2,-71.5,5,1,0,75,0,200,0,0,0,0,75,2,0,0,0,0,200,3,0,0
PERU,10,N,3839,"PERU: JOCAIBAMBA,CERRO ANGASCHAJ,CERRO SILLAPATA",11,South America,South America,0,1946,0,3,3,0,0,0,0,0,7.3,12,17,0,0,0,0,11,-8.5,-77.5,7.3,42,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,1,N,3866,"PERU:  SATIPO,ANDAMARCA,ACOBAMBA,LA MERCED,VICTOC",11,South America,South America,0,1947,0,3,3,0,0,0,0,0,7.3,100,14,0,0,0,0,10,-10.5,-75,7.3,58,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,11,N,3875,"PERU:  AREQUIPA,MOQUEGUA,TACNA,TORATA,QUELLAVECO",5,South America,South America,0,1948,0,2,1,0,0,0,0,0,7.1,60,8,0,0,0,0,10,-17.4,-71,7.1,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,28,N,3880,PERU:  CANETE,5,South America,South America,0,1948,0,2,1,0,0,0,0,0,6.8,55,5,0,0,0,0,7,-13.1,-76.2,6.8,37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,16,N,3938,PERU,5,South America,South America,0,1950,0,0,0,0,0,0,0,0,7.9,250,13,0,0,0,0,0,-15,-69.5,7.9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,21,N,3940,PERU:  CUSCO,5,South America,South America,0,1950,0,3,2,0,0,0,0,0,6,0,18,0,0,0,0,0,-13.5,-72,6,37,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,16,N,3972,PERU,5,South America,South America,0,1951,0,0,0,0,0,0,0,0,7.9,250,13,0,0,0,0,0,-15,-69.5,7.9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,26,N,3991,PERU-BOLIVIA,2,South America,South America,0,1952,0,0,0,0,0,0,0,0,7.5,0,11,0,0,0,0,0,-14.1,-69.9,7.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,15,Y,6589,PERU:  LIMA,2,South America,South America,0,1953,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,-12,-77.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,9,N,4084,"PERU:  MUNGUI,LA UNION PROV,AREQUIPA,TORO,COTAHUASI",10,South America,South America,0,1955,0,2,1,0,0,0,0,0,0,0,21,0,0,0,0,0,-16.2,-71.3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,15,N,4157,PERU: AREQUIPA,1,South America,South America,0,1958,0,2,1,0,0,0,0,0,7.3,60,19,0,0,0,0,9,-16.5,-72,7.3,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,26,N,4170,PERU:  S,7,South America,South America,0,1958,0,1,0,0,0,0,0,0,7.5,620,17,0,0,0,0,0,-13.5,-69,7.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,1,N,4174,PERU:  S,9,South America,South America,0,1958,0,4,1,0,0,0,0,0,0,0,14,0,0,0,0,0,-18,-65,0,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,24,N,4209,"PERU:  AYACUCHO,POMABAMBA,MOYOBAMBA,HUAHUAPUQUIO",12,South America,South America,0,1959,0,2,1,0,0,0,0,0,0,0,12,0,0,0,0,7,-13.5,-74,0,50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,15,N,4213,"PERU:  LIMA,NAZCA,ICA,HUANCAVELIC,PALPA,HUAITARA",1,South America,South America,0,1960,0,1,2,0,0,0,0,0,7,150,9,0,0,0,0,0,-15,-75,7,30,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,31,N,4249,PERU,8,South America,South America,0,1961,0,0,0,0,0,0,0,0,7.5,629,1,0,0,0,0,0,-10.5,-70.7,7.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,18,N,4261,"PERU:  CASMA,HUARAZ,QUIRUVILCA,TRUJILLO",4,South America,South America,0,1962,0,2,1,0,0,0,0,0,6.3,39,19,0,0,0,0,0,-10,-79,6.3,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,15,N,4300,PERU:  S,8,South America,South America,0,1963,0,1,0,0,0,0,0,0,7.7,543,17,0,0,0,0,0,-13.8,-69.3,7.7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERU,3,Y,6420,PERU:  OFF COAST,9,South America,South America,0,1967,0,0,0,0,0,0,7,0,0,40,21,0,0,0,0,0,-10.6,-79.8,7,7,0,0,0,0,0,30.8,0,0,0,0,0,0,0,0,0,0,0,0
